sale_date,order_id,region,state,category,product,seller,channel,payment_status,quantity,unit_price,unit_cost
2025-06-30,PED-00393,Sul,PR,Periféricos,Mouse Sem Fio,Ana Lima,Loja física,Parcelado,2,204.37,101.46
2025-06-30,PED-00920,Sul,PR,Periféricos,Teclado Mecânico,Gustavo Rocha,Loja física,Pago,2,439.45,275.83
2025-07-01,PED-00921,Sul,RS,Infraestrutura,Firewall Appliance,Gustavo Rocha,Parceiros,Pago,5,5537.23,3711.52
2025-07-01,PED-01058,Sudeste,MG,Serviços,Consultoria TI,Fernanda Costa,Venda direta,Pago,1,1961.31,557.58
2025-07-02,PED-01190,Sudeste,RJ,Serviços,Implantação de Rede,Bruno Silva,Loja física,Pendente,2,2941.81,1230.15
2025-07-03,PED-00202,Sul,SC,Serviços,Suporte Remoto,Fernanda Costa,Venda direta,Pago,1,501.87,129.15
2025-07-03,PED-00938,Nordeste,RN,Computadores,Mini PC,Gustavo Rocha,Loja física,Pago,4,3042.94,2263.29
2025-07-03,PED-01312,Sudeste,MG,Computadores,Notebook Pro,Ana Lima,Venda direta,Pago,4,5882.12,4346.2
2025-07-04,PED-00028,Sul,SC,Periféricos,Teclado Mecânico,Bruno Silva,Venda direta,Parcelado,1,478.65,266.19
2025-07-04,PED-00515,Sudeste,SP,Serviços,Consultoria TI,Carla Souza,Parceiros,Pendente,1,1865.11,535.76
2025-07-05,PED-00765,Sul,RS,Serviços,Consultoria TI,Fernanda Costa,Parceiros,Pendente,1,1909.18,553.77
2025-07-06,PED-00016,Nordeste,PE,Infraestrutura,Switch Gerenciável,Ana Lima,Loja física,Pago,3,1878.5,1294.87
2025-07-06,PED-00421,Nordeste,RN,Serviços,Implantação de Rede,Diego Santos,Venda direta,Pago,1,3114.67,1177.56
2025-07-06,PED-01114,Sul,RS,Computadores,Desktop Business,Carla Souza,Online,Pago,1,4836.67,3396.08
2025-07-07,PED-00737,Sudeste,SP,Infraestrutura,Firewall Appliance,Ana Lima,Parceiros,Pago,3,5382.23,3655.96
2025-07-07,PED-01057,Sudeste,RJ,Infraestrutura,Switch Gerenciável,Bruno Silva,Parceiros,Pago,4,1948.15,1242.81
2025-07-09,PED-00506,Sul,RS,Periféricos,Mouse Sem Fio,Bruno Silva,Parceiros,Parcelado,5,199.86,99.62
2025-07-10,PED-01068,Sul,RS,Infraestrutura,Access Point,Fernanda Costa,Parceiros,Pago,4,1092.41,694.37
2025-07-13,PED-00385,Centro-Oeste,GO,Periféricos,Teclado Mecânico,Bruno Silva,Loja física,Parcelado,4,434.41,273.75
2025-07-14,PED-00400,Norte,AM,Periféricos,Mouse Sem Fio,Fernanda Costa,Loja física,Pago,3,187.1,106.07
2025-07-14,PED-00956,Nordeste,BA,Serviços,Suporte Remoto,Bruno Silva,Online,Pago,2,474.64,134.31
2025-07-17,PED-00191,Norte,PA,Serviços,Consultoria TI,Carla Souza,Parceiros,Pago,2,1942.8,524.18
2025-07-17,PED-00882,Sudeste,ES,Periféricos,Teclado Mecânico,Diego Santos,Loja física,Parcelado,4,428.47,263.41
2025-07-18,PED-00082,Sul,SC,Computadores,Notebook Pro,Bruno Silva,Venda direta,Pago,1,5600.06,4057.77
2025-07-18,PED-00977,Sudeste,RJ,Serviços,Suporte Remoto,Diego Santos,Venda direta,Pago,2,518.8,134.08
2025-07-19,PED-00681,Sudeste,MG,Computadores,Mini PC,Diego Santos,Parceiros,Pago,2,3181.91,2186.53
2025-07-20,PED-00068,Sudeste,RJ,Serviços,Suporte Remoto,Diego Santos,Parceiros,Pago,1,492.23,128.93
2025-07-20,PED-00275,Centro-Oeste,MT,Computadores,Mini PC,Bruno Silva,Venda direta,Pago,3,2907.84,2229.74
2025-07-20,PED-00286,Nordeste,RN,Periféricos,Teclado Mecânico,Carla Souza,Online,Parcelado,2,449.46,274.65
2025-07-20,PED-01075,Sudeste,MG,Serviços,Implantação de Rede,Gustavo Rocha,Loja física,Pago,2,2889.81,1172.5
2025-07-21,PED-00437,Norte,AM,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Loja física,Pendente,2,1998.32,1266.1
2025-07-21,PED-00585,Sul,SC,Periféricos,Teclado Mecânico,Carla Souza,Venda direta,Pago,4,479.73,272.49
2025-07-22,PED-00445,Sudeste,ES,Periféricos,Monitor 27,Diego Santos,Venda direta,Pago,2,1564.07,1009.46
2025-07-23,PED-00116,Sul,RS,Infraestrutura,Firewall Appliance,Diego Santos,Online,Pago,1,5132.8,3896.92
2025-07-23,PED-00699,Nordeste,RN,Computadores,Notebook Pro,Diego Santos,Parceiros,Pago,2,5282.52,4082.48
2025-07-24,PED-00448,Norte,AM,Infraestrutura,Access Point,Fernanda Costa,Loja física,Parcelado,4,1005.36,689.94
2025-07-24,PED-00659,Centro-Oeste,MT,Periféricos,Teclado Mecânico,Diego Santos,Online,Parcelado,4,431.7,274.54
2025-07-25,PED-00597,Sul,PR,Computadores,Mini PC,Fernanda Costa,Loja física,Pendente,3,3184.04,2304.87
2025-07-26,PED-00493,Sul,SC,Periféricos,Mouse Sem Fio,Bruno Silva,Online,Pago,5,208.32,102.57
2025-07-26,PED-00696,Sul,PR,Infraestrutura,Access Point,Diego Santos,Loja física,Pago,5,1060.01,658.34
2025-07-27,PED-00542,Sudeste,RJ,Infraestrutura,Firewall Appliance,Carla Souza,Loja física,Pago,3,5032.13,3920.45
2025-07-27,PED-01141,Nordeste,PE,Serviços,Implantação de Rede,Bruno Silva,Venda direta,Pago,1,3213.65,1237.68
2025-07-28,PED-00998,Sudeste,SP,Serviços,Consultoria TI,Bruno Silva,Online,Pendente,2,1899.67,530.0
2025-07-28,PED-01271,Centro-Oeste,MS,Serviços,Suporte Remoto,Ana Lima,Online,Pago,1,493.33,132.68
2025-07-31,PED-01045,Sudeste,MG,Computadores,Mini PC,Carla Souza,Loja física,Pendente,5,3008.28,2289.31
2025-07-31,PED-01135,Sul,RS,Serviços,Implantação de Rede,Fernanda Costa,Venda direta,Pago,2,3227.72,1210.28
2025-08-01,PED-00257,Sul,PR,Infraestrutura,Access Point,Diego Santos,Venda direta,Parcelado,3,1022.5,656.54
2025-08-01,PED-00950,Sul,SC,Computadores,Notebook Pro,Carla Souza,Parceiros,Pendente,3,5322.59,4137.39
2025-08-02,PED-01372,Nordeste,BA,Computadores,Mini PC,Bruno Silva,Loja física,Pago,2,3035.87,2297.31
2025-08-04,PED-00964,Sul,RS,Serviços,Suporte Remoto,Bruno Silva,Online,Pago,2,507.73,135.08
2025-08-05,PED-00711,Sul,PR,Computadores,Mini PC,Diego Santos,Parceiros,Pago,1,3041.76,2195.47
2025-08-06,PED-00554,Nordeste,CE,Serviços,Consultoria TI,Fernanda Costa,Venda direta,Pago,2,2085.23,543.68
2025-08-06,PED-00719,Nordeste,RN,Computadores,Desktop Business,Diego Santos,Venda direta,Pendente,1,4407.48,3561.51
2025-08-07,PED-00325,Nordeste,PE,Computadores,Desktop Business,Bruno Silva,Loja física,Pago,2,4954.72,3351.03
2025-08-08,PED-00492,Centro-Oeste,MS,Infraestrutura,Access Point,Bruno Silva,Loja física,Pendente,4,1063.31,685.62
2025-08-08,PED-00875,Sul,SC,Computadores,Mini PC,Ana Lima,Venda direta,Parcelado,5,2904.61,2274.7
2025-08-09,PED-00861,Sudeste,MG,Serviços,Consultoria TI,Bruno Silva,Venda direta,Pendente,1,1901.33,544.04
2025-08-11,PED-01234,Sudeste,ES,Computadores,Notebook Pro,Bruno Silva,Parceiros,Parcelado,2,5501.78,4077.79
2025-08-11,PED-01328,Nordeste,PE,Periféricos,Teclado Mecânico,Bruno Silva,Venda direta,Pago,3,453.61,278.74
2025-08-12,PED-00306,Nordeste,RN,Infraestrutura,Access Point,Gustavo Rocha,Parceiros,Parcelado,2,1024.23,658.3
2025-08-12,PED-00449,Centro-Oeste,GO,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Venda direta,Pago,3,1943.87,1293.79
2025-08-12,PED-00892,Sul,RS,Infraestrutura,Firewall Appliance,Diego Santos,Loja física,Pendente,4,5429.29,3612.26
2025-08-13,PED-00077,Sul,PR,Serviços,Consultoria TI,Fernanda Costa,Venda direta,Pendente,2,2065.14,524.29
2025-08-13,PED-00957,Sudeste,SP,Computadores,Notebook Pro,Carla Souza,Venda direta,Pago,4,5451.39,4199.46
2025-08-13,PED-01000,Sul,PR,Computadores,Desktop Business,Ana Lima,Online,Pago,3,4425.84,3598.39
2025-08-14,PED-00251,Sul,RS,Periféricos,Teclado Mecânico,Gustavo Rocha,Venda direta,Parcelado,3,436.46,260.51
2025-08-14,PED-00936,Sudeste,MG,Periféricos,Monitor 27,Diego Santos,Parceiros,Pago,3,1680.74,1027.65
2025-08-14,PED-01025,Centro-Oeste,MS,Infraestrutura,Access Point,Gustavo Rocha,Online,Pago,1,1017.93,696.47
2025-08-15,PED-00412,Sudeste,RJ,Serviços,Consultoria TI,Ana Lima,Parceiros,Pendente,2,1916.07,547.1
2025-08-15,PED-00619,Sudeste,MG,Serviços,Consultoria TI,Carla Souza,Loja física,Pago,2,1941.17,542.94
2025-08-16,PED-00601,Sudeste,RJ,Infraestrutura,Access Point,Gustavo Rocha,Venda direta,Pago,1,1037.43,645.12
2025-08-18,PED-00265,Sul,RS,Computadores,Mini PC,Ana Lima,Venda direta,Pago,4,3094.04,2251.8
2025-08-18,PED-00636,Sul,SC,Serviços,Consultoria TI,Carla Souza,Venda direta,Pago,1,1913.93,518.08
2025-08-20,PED-00782,Nordeste,PE,Periféricos,Teclado Mecânico,Ana Lima,Loja física,Pago,3,462.12,264.79
2025-08-20,PED-01006,Sudeste,RJ,Infraestrutura,Access Point,Diego Santos,Venda direta,Pago,5,1120.19,697.13
2025-08-21,PED-00793,Nordeste,PE,Computadores,Desktop Business,Gustavo Rocha,Parceiros,Pendente,5,4383.05,3456.65
2025-08-22,PED-00849,Sul,SC,Computadores,Notebook Pro,Gustavo Rocha,Online,Pago,1,5457.75,4381.15
2025-08-23,PED-00280,Centro-Oeste,DF,Infraestrutura,Firewall Appliance,Ana Lima,Loja física,Pago,4,5372.72,3895.01
2025-08-23,PED-00758,Centro-Oeste,GO,Periféricos,Teclado Mecânico,Gustavo Rocha,Loja física,Pago,5,449.7,259.79
2025-08-23,PED-00874,Sudeste,ES,Infraestrutura,Firewall Appliance,Diego Santos,Venda direta,Pago,1,5419.19,3669.91
2025-08-23,PED-01334,Centro-Oeste,MT,Serviços,Consultoria TI,Diego Santos,Parceiros,Pago,1,1938.28,516.48
2025-08-23,PED-01370,Sul,PR,Computadores,Notebook Pro,Carla Souza,Venda direta,Parcelado,3,5681.76,4160.09
2025-08-24,PED-00230,Sul,RS,Serviços,Suporte Remoto,Diego Santos,Parceiros,Pendente,2,465.29,126.51
2025-08-24,PED-00805,Sul,PR,Periféricos,Monitor 27,Fernanda Costa,Venda direta,Pendente,3,1587.74,1086.12
2025-08-26,PED-00422,Nordeste,BA,Serviços,Suporte Remoto,Ana Lima,Parceiros,Parcelado,2,486.59,126.42
2025-08-26,PED-01213,Sul,SC,Infraestrutura,Firewall Appliance,Ana Lima,Venda direta,Pago,1,5265.73,3899.97
2025-08-26,PED-01214,Nordeste,RN,Computadores,Desktop Business,Bruno Silva,Parceiros,Parcelado,4,4729.91,3451.7
2025-08-28,PED-00131,Sul,RS,Computadores,Desktop Business,Carla Souza,Online,Pago,4,4633.29,3316.92
2025-08-31,PED-00026,Sul,PR,Serviços,Consultoria TI,Gustavo Rocha,Parceiros,Pago,2,2070.18,525.39
2025-08-31,PED-01038,Sul,SC,Serviços,Consultoria TI,Fernanda Costa,Online,Pago,2,2051.13,521.39
2025-09-02,PED-00038,Sudeste,MG,Serviços,Consultoria TI,Carla Souza,Online,Pendente,1,1925.04,544.4
2025-09-02,PED-00352,Sudeste,ES,Periféricos,Teclado Mecânico,Diego Santos,Online,Pago,4,447.53,262.8
2025-09-02,PED-00419,Sudeste,RJ,Serviços,Implantação de Rede,Fernanda Costa,Venda direta,Pago,1,2877.83,1157.81
2025-09-03,PED-00182,Sudeste,RJ,Computadores,Mini PC,Fernanda Costa,Venda direta,Pago,4,2903.95,2242.44
2025-09-04,PED-00211,Nordeste,CE,Periféricos,Teclado Mecânico,Diego Santos,Parceiros,Pago,2,487.17,270.86
2025-09-05,PED-01308,Sul,RS,Infraestrutura,Switch Gerenciável,Carla Souza,Loja física,Pago,5,1957.24,1344.38
2025-09-06,PED-00117,Sudeste,SP,Periféricos,Monitor 27,Fernanda Costa,Parceiros,Pago,4,1515.57,1022.57
2025-09-06,PED-00428,Sudeste,SP,Infraestrutura,Access Point,Diego Santos,Venda direta,Parcelado,3,1003.03,642.7
2025-09-08,PED-00179,Sudeste,SP,Computadores,Notebook Pro,Fernanda Costa,Venda direta,Pago,2,5818.46,4332.18
2025-09-08,PED-00378,Centro-Oeste,MT,Infraestrutura,Firewall Appliance,Fernanda Costa,Parceiros,Pago,5,5312.32,3683.45
2025-09-11,PED-00133,Sudeste,RJ,Computadores,Desktop Business,Gustavo Rocha,Online,Parcelado,1,4874.5,3564.97
2025-09-11,PED-00332,Centro-Oeste,GO,Serviços,Suporte Remoto,Carla Souza,Online,Parcelado,2,505.38,132.78
2025-09-11,PED-00656,Centro-Oeste,GO,Infraestrutura,Firewall Appliance,Fernanda Costa,Venda direta,Pendente,5,4924.57,3641.29
2025-09-11,PED-00947,Nordeste,RN,Serviços,Implantação de Rede,Carla Souza,Venda direta,Pago,2,3180.96,1153.81
2025-09-11,PED-01366,Nordeste,PE,Periféricos,Mouse Sem Fio,Gustavo Rocha,Loja física,Parcelado,5,185.32,104.88
2025-09-12,PED-00180,Nordeste,PE,Infraestrutura,Firewall Appliance,Gustavo Rocha,Parceiros,Parcelado,3,4972.41,3951.12
2025-09-12,PED-00420,Sul,SC,Computadores,Mini PC,Gustavo Rocha,Loja física,Parcelado,5,3149.38,2136.07
2025-09-12,PED-00695,Norte,RO,Computadores,Notebook Pro,Diego Santos,Parceiros,Pago,3,5654.71,4172.42
2025-09-13,PED-00042,Centro-Oeste,MS,Serviços,Implantação de Rede,Gustavo Rocha,Loja física,Pago,1,3047.64,1220.81
2025-09-13,PED-00819,Sul,SC,Computadores,Mini PC,Ana Lima,Parceiros,Pago,4,2903.08,2250.85
2025-09-13,PED-00911,Sul,PR,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Online,Parcelado,3,1858.14,1252.51
2025-09-14,PED-00832,Nordeste,CE,Periféricos,Teclado Mecânico,Bruno Silva,Online,Pago,1,428.89,270.14
2025-09-14,PED-01204,Sudeste,ES,Infraestrutura,Firewall Appliance,Carla Souza,Loja física,Parcelado,2,4875.16,3687.1
2025-09-15,PED-00007,Centro-Oeste,GO,Periféricos,Teclado Mecânico,Gustavo Rocha,Loja física,Pago,4,441.88,280.64
2025-09-15,PED-00764,Sudeste,SP,Periféricos,Teclado Mecânico,Diego Santos,Online,Pago,5,481.45,275.27
2025-09-17,PED-00596,Centro-Oeste,GO,Serviços,Consultoria TI,Carla Souza,Venda direta,Pago,1,1990.66,554.37
2025-09-17,PED-01329,Norte,RO,Computadores,Mini PC,Ana Lima,Online,Pago,1,3163.97,2134.59
2025-09-18,PED-00514,Norte,RO,Computadores,Mini PC,Ana Lima,Loja física,Parcelado,1,3022.52,2281.75
2025-09-18,PED-00519,Norte,AM,Serviços,Suporte Remoto,Gustavo Rocha,Loja física,Pago,1,516.99,130.53
2025-09-19,PED-00047,Nordeste,RN,Serviços,Suporte Remoto,Gustavo Rocha,Parceiros,Parcelado,2,485.66,132.69
2025-09-20,PED-00302,Centro-Oeste,GO,Infraestrutura,Switch Gerenciável,Ana Lima,Parceiros,Pendente,4,2002.74,1295.22
2025-09-20,PED-00318,Nordeste,BA,Serviços,Consultoria TI,Ana Lima,Online,Pago,1,1985.27,537.5
2025-09-20,PED-00640,Centro-Oeste,DF,Serviços,Implantação de Rede,Ana Lima,Venda direta,Pago,1,2881.2,1150.24
2025-09-21,PED-00132,Sudeste,ES,Serviços,Consultoria TI,Gustavo Rocha,Loja física,Pago,1,1942.54,555.69
2025-09-21,PED-00253,Sudeste,RJ,Infraestrutura,Access Point,Gustavo Rocha,Loja física,Parcelado,2,1036.29,651.43
2025-09-21,PED-00529,Sudeste,ES,Serviços,Suporte Remoto,Ana Lima,Online,Pago,1,503.18,135.33
2025-09-21,PED-00666,Sudeste,ES,Periféricos,Teclado Mecânico,Carla Souza,Parceiros,Pago,1,477.97,271.21
2025-09-21,PED-01036,Nordeste,PE,Infraestrutura,Access Point,Carla Souza,Online,Pendente,5,1071.41,674.39
2025-09-23,PED-00908,Sul,PR,Serviços,Implantação de Rede,Bruno Silva,Parceiros,Pendente,2,3127.35,1240.66
2025-09-24,PED-00897,Nordeste,BA,Infraestrutura,Access Point,Ana Lima,Online,Pago,5,1059.17,658.35
2025-09-24,PED-00983,Centro-Oeste,DF,Serviços,Suporte Remoto,Carla Souza,Loja física,Pago,1,521.81,131.33
2025-09-27,PED-00440,Sudeste,MG,Serviços,Suporte Remoto,Bruno Silva,Online,Parcelado,2,482.12,132.67
2025-09-27,PED-00612,Nordeste,BA,Infraestrutura,Access Point,Ana Lima,Parceiros,Pago,1,1047.75,668.38
2025-09-28,PED-00797,Sudeste,ES,Serviços,Implantação de Rede,Carla Souza,Venda direta,Pago,2,2987.05,1189.26
2025-09-28,PED-01246,Sudeste,SP,Infraestrutura,Access Point,Diego Santos,Online,Parcelado,4,996.26,692.79
2025-10-01,PED-01134,Nordeste,CE,Periféricos,Monitor 27,Carla Souza,Loja física,Pago,5,1502.67,1083.65
2025-10-02,PED-00072,Sul,RS,Computadores,Notebook Pro,Ana Lima,Venda direta,Pendente,2,5405.67,4064.43
2025-10-02,PED-00504,Sudeste,ES,Computadores,Mini PC,Diego Santos,Loja física,Pago,3,2932.62,2189.48
2025-10-02,PED-00776,Sudeste,SP,Computadores,Notebook Pro,Gustavo Rocha,Online,Pago,1,5565.44,4372.82
2025-10-02,PED-01056,Sudeste,SP,Computadores,Notebook Pro,Bruno Silva,Online,Parcelado,5,5503.31,4080.65
2025-10-04,PED-00097,Centro-Oeste,MT,Serviços,Suporte Remoto,Carla Souza,Parceiros,Pendente,2,505.73,125.23
2025-10-04,PED-00670,Centro-Oeste,GO,Serviços,Suporte Remoto,Fernanda Costa,Venda direta,Parcelado,2,474.19,131.61
2025-10-04,PED-01317,Sul,RS,Serviços,Suporte Remoto,Fernanda Costa,Parceiros,Parcelado,2,460.71,127.05
2025-10-05,PED-01034,Sudeste,RJ,Serviços,Implantação de Rede,Carla Souza,Parceiros,Pendente,1,2895.87,1185.53
2025-10-06,PED-00565,Sudeste,RJ,Computadores,Mini PC,Carla Souza,Venda direta,Pago,3,3179.12,2245.68
2025-10-06,PED-00907,Centro-Oeste,GO,Computadores,Notebook Pro,Bruno Silva,Venda direta,Pago,4,5299.37,4410.78
2025-10-07,PED-00709,Sudeste,SP,Infraestrutura,Switch Gerenciável,Diego Santos,Online,Pago,2,1944.35,1324.94
2025-10-07,PED-00750,Nordeste,CE,Computadores,Mini PC,Fernanda Costa,Online,Parcelado,5,2873.28,2311.48
2025-10-08,PED-00152,Sul,PR,Computadores,Mini PC,Bruno Silva,Online,Pago,4,2852.92,2161.6
2025-10-09,PED-00873,Centro-Oeste,MT,Computadores,Notebook Pro,Gustavo Rocha,Loja física,Pago,1,5334.12,4221.14
2025-10-09,PED-01252,Sul,PR,Periféricos,Monitor 27,Bruno Silva,Loja física,Pendente,2,1608.19,1093.61
2025-10-09,PED-01396,Nordeste,PE,Periféricos,Monitor 27,Ana Lima,Online,Parcelado,4,1487.2,1054.02
2025-10-10,PED-00243,Sudeste,MG,Periféricos,Mouse Sem Fio,Fernanda Costa,Venda direta,Parcelado,4,203.83,99.0
2025-10-10,PED-01139,Nordeste,PE,Serviços,Consultoria TI,Gustavo Rocha,Online,Parcelado,2,1957.11,555.71
2025-10-11,PED-00348,Sul,SC,Infraestrutura,Access Point,Ana Lima,Loja física,Parcelado,2,1078.29,651.16
2025-10-11,PED-01336,Sudeste,SP,Infraestrutura,Firewall Appliance,Diego Santos,Loja física,Pago,4,4875.49,3924.65
2025-10-12,PED-00891,Nordeste,CE,Serviços,Implantação de Rede,Bruno Silva,Online,Pago,1,3105.5,1146.55
2025-10-13,PED-00981,Sudeste,RJ,Serviços,Implantação de Rede,Bruno Silva,Online,Parcelado,1,3022.13,1149.0
2025-10-15,PED-00224,Centro-Oeste,MS,Serviços,Suporte Remoto,Ana Lima,Parceiros,Parcelado,1,492.14,128.97
2025-10-15,PED-00468,Sudeste,MG,Computadores,Mini PC,Diego Santos,Parceiros,Pago,2,3248.58,2168.44
2025-10-16,PED-00001,Sul,RS,Infraestrutura,Access Point,Gustavo Rocha,Online,Parcelado,2,1013.69,647.79
2025-10-16,PED-00170,Sul,RS,Infraestrutura,Firewall Appliance,Gustavo Rocha,Venda direta,Pago,3,5213.79,3895.33
2025-10-16,PED-00252,Sudeste,ES,Serviços,Consultoria TI,Fernanda Costa,Loja física,Pago,1,1918.49,558.46
2025-10-17,PED-00457,Centro-Oeste,MT,Infraestrutura,Switch Gerenciável,Carla Souza,Parceiros,Pendente,5,1833.3,1252.28
2025-10-17,PED-00531,Sul,SC,Infraestrutura,Access Point,Ana Lima,Online,Pago,3,1037.47,674.71
2025-10-17,PED-01349,Sudeste,ES,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Parceiros,Pago,2,1913.43,1318.1
2025-10-17,PED-01399,Centro-Oeste,GO,Periféricos,Mouse Sem Fio,Ana Lima,Venda direta,Pago,1,206.66,107.25
2025-10-18,PED-00037,Sudeste,MG,Computadores,Notebook Pro,Carla Souza,Online,Pago,3,5409.4,4400.23
2025-10-18,PED-00194,Sudeste,ES,Periféricos,Mouse Sem Fio,Carla Souza,Loja física,Pendente,4,189.81,105.77
2025-10-18,PED-00771,Centro-Oeste,DF,Infraestrutura,Switch Gerenciável,Diego Santos,Venda direta,Pago,4,1845.69,1321.04
2025-10-19,PED-01083,Sudeste,MG,Periféricos,Monitor 27,Diego Santos,Parceiros,Pendente,3,1602.14,1048.44
2025-10-20,PED-00053,Sudeste,ES,Periféricos,Monitor 27,Carla Souza,Parceiros,Pendente,3,1552.27,1034.31
2025-10-20,PED-00111,Norte,PA,Serviços,Implantação de Rede,Diego Santos,Online,Pago,2,3127.22,1190.69
2025-10-20,PED-00580,Sul,SC,Infraestrutura,Access Point,Carla Souza,Venda direta,Pago,1,1003.84,675.99
2025-10-21,PED-00960,Sul,PR,Computadores,Notebook Pro,Diego Santos,Online,Pago,1,5497.37,4095.89
2025-10-22,PED-01001,Sul,SC,Computadores,Desktop Business,Diego Santos,Online,Parcelado,3,4535.53,3545.61
2025-10-22,PED-01395,Sudeste,RJ,Computadores,Desktop Business,Bruno Silva,Parceiros,Parcelado,5,4953.21,3616.71
2025-10-23,PED-00134,Sul,PR,Serviços,Implantação de Rede,Diego Santos,Venda direta,Pago,1,2991.07,1236.33
2025-10-23,PED-00192,Sul,PR,Periféricos,Mouse Sem Fio,Bruno Silva,Online,Pendente,1,207.21,99.93
2025-10-23,PED-00276,Sul,PR,Serviços,Implantação de Rede,Ana Lima,Online,Pago,1,2939.17,1206.47
2025-10-23,PED-00406,Centro-Oeste,MT,Periféricos,Mouse Sem Fio,Ana Lima,Online,Pago,2,189.55,106.48
2025-10-23,PED-00533,Sul,PR,Serviços,Consultoria TI,Gustavo Rocha,Online,Parcelado,2,1949.61,556.94
2025-10-23,PED-01167,Sul,SC,Periféricos,Monitor 27,Diego Santos,Loja física,Pendente,2,1535.39,1023.01
2025-10-24,PED-01198,Norte,RO,Computadores,Desktop Business,Diego Santos,Online,Pago,4,4894.45,3330.18
2025-10-25,PED-00195,Sudeste,RJ,Computadores,Mini PC,Bruno Silva,Loja física,Parcelado,3,3171.46,2234.43
2025-10-26,PED-00311,Sudeste,MG,Periféricos,Mouse Sem Fio,Gustavo Rocha,Parceiros,Pago,5,204.52,101.8
2025-10-26,PED-00363,Nordeste,PE,Computadores,Notebook Pro,Ana Lima,Venda direta,Parcelado,1,6039.58,4355.52
2025-10-26,PED-00461,Centro-Oeste,MT,Serviços,Suporte Remoto,Gustavo Rocha,Venda direta,Parcelado,1,468.38,127.56
2025-10-26,PED-00973,Norte,AM,Serviços,Implantação de Rede,Carla Souza,Online,Pago,2,3187.27,1183.82
2025-10-27,PED-00273,Sul,SC,Periféricos,Mouse Sem Fio,Diego Santos,Loja física,Pago,2,207.39,103.99
2025-10-27,PED-00549,Sul,SC,Serviços,Implantação de Rede,Bruno Silva,Venda direta,Pendente,2,2938.11,1164.38
2025-10-27,PED-00795,Sul,PR,Periféricos,Teclado Mecânico,Diego Santos,Loja física,Pago,2,450.69,266.14
2025-10-27,PED-00871,Sudeste,ES,Periféricos,Mouse Sem Fio,Diego Santos,Venda direta,Pago,4,189.05,99.41
2025-10-27,PED-00913,Sudeste,ES,Computadores,Notebook Pro,Ana Lima,Loja física,Pago,2,5763.33,4263.75
2025-10-29,PED-00022,Norte,PA,Computadores,Notebook Pro,Diego Santos,Online,Pago,2,5588.21,4218.17
2025-10-29,PED-01368,Centro-Oeste,MS,Computadores,Desktop Business,Diego Santos,Venda direta,Parcelado,4,4860.73,3619.9
2025-10-30,PED-00984,Nordeste,CE,Periféricos,Mouse Sem Fio,Diego Santos,Parceiros,Pago,2,202.13,105.75
2025-10-30,PED-01059,Sul,SC,Serviços,Implantação de Rede,Bruno Silva,Loja física,Parcelado,1,2978.67,1219.98
2025-10-31,PED-01089,Sudeste,RJ,Serviços,Implantação de Rede,Bruno Silva,Loja física,Pendente,1,3077.89,1226.6
2025-11-01,PED-00221,Norte,AM,Infraestrutura,Switch Gerenciável,Carla Souza,Loja física,Pago,4,1898.54,1329.63
2025-11-01,PED-01067,Nordeste,CE,Periféricos,Mouse Sem Fio,Ana Lima,Online,Pago,4,195.76,99.63
2025-11-02,PED-00009,Sudeste,ES,Periféricos,Teclado Mecânico,Carla Souza,Venda direta,Parcelado,2,442.05,272.84
2025-11-02,PED-00045,Centro-Oeste,DF,Serviços,Suporte Remoto,Diego Santos,Online,Parcelado,1,511.55,132.53
2025-11-02,PED-00429,Sudeste,SP,Periféricos,Mouse Sem Fio,Gustavo Rocha,Parceiros,Pago,4,194.68,100.36
2025-11-02,PED-00495,Sul,SC,Periféricos,Teclado Mecânico,Fernanda Costa,Loja física,Pendente,5,478.56,278.71
2025-11-03,PED-01249,Sudeste,SP,Serviços,Implantação de Rede,Bruno Silva,Loja física,Pago,1,2895.83,1195.52
2025-11-04,PED-00879,Sul,SC,Computadores,Mini PC,Fernanda Costa,Venda direta,Pago,3,3121.62,2214.09
2025-11-05,PED-00877,Nordeste,PE,Periféricos,Monitor 27,Ana Lima,Loja física,Parcelado,5,1570.09,1046.0
2025-11-05,PED-01156,Centro-Oeste,MS,Periféricos,Teclado Mecânico,Gustavo Rocha,Online,Pago,5,446.9,272.9
2025-11-05,PED-01393,Nordeste,PE,Infraestrutura,Firewall Appliance,Carla Souza,Venda direta,Pago,3,5168.35,3826.19
2025-11-06,PED-00404,Sudeste,RJ,Infraestrutura,Switch Gerenciável,Bruno Silva,Venda direta,Pago,4,1821.22,1280.69
2025-11-06,PED-01307,Nordeste,CE,Periféricos,Teclado Mecânico,Ana Lima,Loja física,Pago,2,449.99,279.56
2025-11-07,PED-00525,Centro-Oeste,GO,Serviços,Consultoria TI,Carla Souza,Parceiros,Pago,2,2080.87,522.93
2025-11-07,PED-00553,Sul,RS,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Parceiros,Pago,5,1929.52,1266.98
2025-11-07,PED-00569,Sudeste,RJ,Periféricos,Mouse Sem Fio,Ana Lima,Online,Pago,3,184.21,100.94
